
???? INICIANDO SIMULA????O HFT INSTITUCIONAL...
-------------------------------------------
??? Configura????es do Rob?? carreadas.
???? Buscando 500 velas de M15 (GOLD)...
???? Dados obtidos: 500 velas.
???? Processando sinais Institucionais...

???? Per??odo: 23/03 a 25/03 (3 Dias Acumulados)

[25/03/2026, 03:45:00] [LOSS] Trade #201 | Lote: 0.01 | P&L: $-3.18 | Saldo: $6216.06 ???
[25/03/2026, 04:00:00] [WIN] Trade #394 | Lote: 0.01 | P&L: +$8.63 | Saldo: $6224.69 ???
[25/03/2026, 04:15:00] [WIN] Trade #395 | Lote: 0.01 | P&L: +$3.53 | Saldo: $6228.22 ???
[25/03/2026, 04:30:00] [WIN] Trade #396 | Lote: 0.01 | P&L: +$8.12 | Saldo: $6236.34 ???
[25/03/2026, 04:45:00] [LOSS] Trade #205 | Lote: 0.01 | P&L: $-2.93 | Saldo: $6233.41 ???
[25/03/2026, 05:00:00] [WIN] Trade #398 | Lote: 0.01 | P&L: +$6.59 | Saldo: $6240.00 ???
[25/03/2026, 05:15:00] [WIN] Trade #399 | Lote: 0.01 | P&L: +$17.80 | Saldo: $6257.80 ???
[25/03/2026, 05:30:00] [WIN] Trade #400 | Lote: 0.01 | P&L: +$17.44 | Saldo: $6275.24 ???
[25/03/2026, 05:45:00] [WIN] Trade #401 | Lote: 0.01 | P&L: +$13.32 | Saldo: $6288.56 ???
[25/03/2026, 06:00:00] [WIN] Trade #402 | Lote: 0.02 | P&L: +$47.90 | Saldo: $6336.46 ???
[25/03/2026, 06:15:00] [LOSS] Trade #211 | Lote: 0.02 | P&L: $-18.17 | Saldo: $6318.29 ???
[25/03/2026, 06:30:00] [WIN] Trade #404 | Lote: 0.01 | P&L: +$12.68 | Saldo: $6330.97 ???
[25/03/2026, 06:45:00] [WIN] Trade #405 | Lote: 0.01 | P&L: +$7.37 | Saldo: $6338.34 ???
[25/03/2026, 07:00:00] [WIN] Trade #406 | Lote: 0.01 | P&L: +$14.12 | Saldo: $6352.46 ???
[25/03/2026, 07:15:00] [WIN] Trade #407 | Lote: 0.01 | P&L: +$7.25 | Saldo: $6359.71 ???
[25/03/2026, 07:30:00] [LOSS] Trade #216 | Lote: 0.02 | P&L: $-18.34 | Saldo: $6341.37 ???
[25/03/2026, 07:45:00] [LOSS] Trade #217 | Lote: 0.01 | P&L: $-6.50 | Saldo: $6334.88 ???
[25/03/2026, 08:00:00] [LOSS] Trade #218 | Lote: 0.01 | P&L: $-11.64 | Saldo: $6323.24 ???
[25/03/2026, 08:15:00] [WIN] Trade #411 | Lote: 0.01 | P&L: +$10.76 | Saldo: $6334.00 ???
[25/03/2026, 08:30:00] [WIN] Trade #412 | Lote: 0.01 | P&L: +$13.95 | Saldo: $6347.95 ???
[25/03/2026, 08:45:00] [WIN] Trade #413 | Lote: 0.01 | P&L: +$12.04 | Saldo: $6359.99 ???
[25/03/2026, 09:00:00] [WIN] Trade #414 | Lote: 0.01 | P&L: +$13.27 | Saldo: $6373.26 ???
[25/03/2026, 09:15:00] [WIN] Trade #415 | Lote: 0.02 | P&L: +$22.44 | Saldo: $6395.70 ???
[25/03/2026, 09:30:00] [LOSS] Trade #224 | Lote: 0.02 | P&L: $-11.01 | Saldo: $6384.69 ???
[25/03/2026, 09:45:00] [WIN] Trade #417 | Lote: 0.01 | P&L: +$27.78 | Saldo: $6412.47 ???
[25/03/2026, 10:00:00] [WIN] Trade #418 | Lote: 0.01 | P&L: +$9.62 | Saldo: $6422.09 ???
[25/03/2026, 10:15:00] [WIN] Trade #419 | Lote: 0.01 | P&L: +$6.58 | Saldo: $6428.67 ???
[25/03/2026, 10:30:00] [WIN] Trade #420 | Lote: 0.01 | P&L: +$7.79 | Saldo: $6436.46 ???
[25/03/2026, 10:45:00] [WIN] Trade #421 | Lote: 0.02 | P&L: +$21.22 | Saldo: $6457.68 ???
[25/03/2026, 11:00:00] [WIN] Trade #422 | Lote: 0.02 | P&L: +$25.84 | Saldo: $6483.52 ???
[25/03/2026, 11:15:00] [WIN] Trade #423 | Lote: 0.03 | P&L: +$55.20 | Saldo: $6538.72 ???
[25/03/2026, 11:30:00] [LOSS] Trade #232 | Lote: 0.03 | P&L: $-8.80 | Saldo: $6529.92 ???
[25/03/2026, 11:45:00] [WIN] Trade #425 | Lote: 0.01 | P&L: +$11.25 | Saldo: $6541.17 ???
[25/03/2026, 12:00:00] [WIN] Trade #426 | Lote: 0.01 | P&L: +$10.67 | Saldo: $6551.84 ???
[25/03/2026, 12:15:00] [WIN] Trade #427 | Lote: 0.01 | P&L: +$38.82 | Saldo: $6590.66 ???
[25/03/2026, 12:30:00] [LOSS] Trade #236 | Lote: 0.01 | P&L: $-16.30 | Saldo: $6574.36 ???
[25/03/2026, 12:45:00] [WIN] Trade #429 | Lote: 0.01 | P&L: +$16.04 | Saldo: $6590.40 ???
[25/03/2026, 13:00:00] [WIN] Trade #430 | Lote: 0.01 | P&L: +$30.14 | Saldo: $6620.54 ???
[25/03/2026, 13:15:00] [LOSS] Trade #239 | Lote: 0.01 | P&L: $-9.50 | Saldo: $6611.04 ???
[25/03/2026, 13:30:00] [WIN] Trade #432 | Lote: 0.01 | P&L: +$19.83 | Saldo: $6630.87 ???
[25/03/2026, 13:45:00] [WIN] Trade #433 | Lote: 0.01 | P&L: +$22.86 | Saldo: $6653.73 ???
[25/03/2026, 14:00:00] [WIN] Trade #434 | Lote: 0.01 | P&L: +$22.10 | Saldo: $6675.83 ???
[25/03/2026, 14:15:00] [WIN] Trade #435 | Lote: 0.01 | P&L: +$16.53 | Saldo: $6692.36 ???
[25/03/2026, 14:30:00] [WIN] Trade #436 | Lote: 0.02 | P&L: +$23.60 | Saldo: $6715.96 ???
[25/03/2026, 14:45:00] [LOSS] Trade #245 | Lote: 0.02 | P&L: $-15.51 | Saldo: $6700.45 ???
[25/03/2026, 15:00:00] [LOSS] Trade #246 | Lote: 0.01 | P&L: $-9.46 | Saldo: $6691.00 ???
[25/03/2026, 15:15:00] [WIN] Trade #439 | Lote: 0.01 | P&L: +$36.62 | Saldo: $6727.62 ???
[25/03/2026, 15:30:00] [WIN] Trade #440 | Lote: 0.01 | P&L: +$9.68 | Saldo: $6737.30 ???
[25/03/2026, 15:45:00] [WIN] Trade #441 | Lote: 0.01 | P&L: +$12.35 | Saldo: $6749.65 ???
[25/03/2026, 16:00:00] [WIN] Trade #442 | Lote: 0.01 | P&L: +$12.19 | Saldo: $6761.84 ???
[25/03/2026, 16:15:00] [WIN] Trade #443 | Lote: 0.02 | P&L: +$30.38 | Saldo: $6792.22 ???
[25/03/2026, 16:30:00] [WIN] Trade #444 | Lote: 0.02 | P&L: +$19.16 | Saldo: $6811.38 ???
[25/03/2026, 16:45:00] [WIN] Trade #445 | Lote: 0.03 | P&L: +$28.17 | Saldo: $6839.55 ???
[25/03/2026, 17:00:00] [LOSS] Trade #254 | Lote: 0.03 | P&L: $-21.38 | Saldo: $6818.17 ???
[25/03/2026, 17:15:00] [WIN] Trade #447 | Lote: 0.01 | P&L: +$15.52 | Saldo: $6833.69 ???
[25/03/2026, 17:30:00] [LOSS] Trade #256 | Lote: 0.01 | P&L: $-6.87 | Saldo: $6826.82 ???
[25/03/2026, 17:45:00] [WIN] Trade #449 | Lote: 0.01 | P&L: +$16.27 | Saldo: $6843.09 ???
[25/03/2026, 18:00:00] [LOSS] Trade #258 | Lote: 0.01 | P&L: $-11.58 | Saldo: $6831.52 ???
[25/03/2026, 18:15:00] [WIN] Trade #451 | Lote: 0.01 | P&L: +$10.05 | Saldo: $6841.57 ???
[25/03/2026, 18:30:00] [WIN] Trade #452 | Lote: 0.01 | P&L: +$10.63 | Saldo: $6852.20 ???
[25/03/2026, 18:45:00] [WIN] Trade #453 | Lote: 0.01 | P&L: +$18.71 | Saldo: $6870.91 ???
[25/03/2026, 19:00:00] [WIN] Trade #454 | Lote: 0.01 | P&L: +$52.57 | Saldo: $6923.48 ???
[25/03/2026, 19:15:00] [WIN] Trade #455 | Lote: 0.02 | P&L: +$32.30 | Saldo: $6955.78 ???
[25/03/2026, 19:30:00] [WIN] Trade #456 | Lote: 0.02 | P&L: +$41.68 | Saldo: $6997.46 ???
[25/03/2026, 19:45:00] [WIN] Trade #457 | Lote: 0.03 | P&L: +$60.15 | Saldo: $7057.61 ???
[25/03/2026, 20:00:00] [LOSS] Trade #266 | Lote: 0.03 | P&L: $-28.68 | Saldo: $7028.93 ???
[25/03/2026, 20:15:00] [WIN] Trade #459 | Lote: 0.01 | P&L: +$11.72 | Saldo: $7040.65 ???
[25/03/2026, 20:30:00] [WIN] Trade #460 | Lote: 0.01 | P&L: +$29.89 | Saldo: $7070.54 ???
[25/03/2026, 20:45:00] [WIN] Trade #461 | Lote: 0.01 | P&L: +$5.64 | Saldo: $7076.18 ???
[25/03/2026, 22:00:00] [WIN] Trade #462 | Lote: 0.01 | P&L: +$23.37 | Saldo: $7099.55 ???
[25/03/2026, 22:15:00] [WIN] Trade #463 | Lote: 0.02 | P&L: +$28.00 | Saldo: $7127.55 ???
[25/03/2026, 22:30:00] [WIN] Trade #464 | Lote: 0.02 | P&L: +$52.96 | Saldo: $7180.51 ???
[25/03/2026, 22:45:00] [WIN] Trade #465 | Lote: 0.03 | P&L: +$62.46 | Saldo: $7242.97 ???
[25/03/2026, 23:00:00] [WIN] Trade #466 | Lote: 0.03 | P&L: +$61.02 | Saldo: $7303.99 ???
[25/03/2026, 23:15:00] [WIN] Trade #467 | Lote: 0.03 | P&L: +$47.67 | Saldo: $7351.66 ???
[25/03/2026, 23:30:00] [WIN] Trade #468 | Lote: 0.03 | P&L: +$66.30 | Saldo: $7417.96 ???
[25/03/2026, 23:45:00] [WIN] Trade #469 | Lote: 0.03 | P&L: +$25.20 | Saldo: $7443.15 ???

-------------------------------------------
???? RESULTADO DA SIMULA????O HFT ($100 INITIAL)
???? Saldo Final: $7443.15
???? Assertividade: 76.8%
???? Crescimento: 7343.15%
-------------------------------------------
??? Modo Simula????o Finalizado com Sucesso.
