time,open,high,low,close,volume,tick_volume,spread
2026-05-29 15:14:00,4592.83,4594.15,4589.49,4589.88,0.0,534.0,12.0
2026-05-29 15:15:00,4589.88,4591.18,4586.41,4586.55,0.0,588.0,12.0
2026-05-29 15:16:00,4586.55,4588.51,4585.99,4587.26,0.0,523.0,13.0
2026-05-29 15:17:00,4587.26,4590.42,4587.18,4587.43,0.0,508.0,14.0
2026-05-29 15:18:00,4587.43,4591.23,4587.17,4588.8,0.0,542.0,12.0
2026-05-29 15:19:00,4588.78,4590.87,4587.58,4588.46,0.0,490.0,13.0
2026-05-29 15:20:00,4588.46,4588.97,4584.87,4584.99,0.0,492.0,13.0
2026-05-29 15:21:00,4584.98,4585.04,4581.53,4583.76,0.0,531.0,12.0
2026-05-29 15:22:00,4583.66,4586.01,4582.32,4584.78,0.0,505.0,12.0
2026-05-29 15:23:00,4584.79,4587.9,4584.21,4586.6,0.0,504.0,13.0
2026-05-29 15:24:00,4586.84,4587.5,4583.82,4585.01,0.0,440.0,15.0
2026-05-29 15:25:00,4584.94,4585.37,4581.12,4582.61,0.0,467.0,12.0
2026-05-29 15:26:00,4582.6,4583.44,4581.29,4582.36,0.0,349.0,12.0
2026-05-29 15:27:00,4582.34,4582.7,4578.81,4579.08,0.0,451.0,14.0
2026-05-29 15:28:00,4579.1,4580.5,4578.97,4579.32,0.0,438.0,12.0
2026-05-29 15:29:00,4579.32,4581.62,4578.23,4578.37,0.0,454.0,12.0
2026-05-29 15:30:00,4578.42,4580.44,4577.84,4580.38,0.0,546.0,12.0
2026-05-29 15:31:00,4580.42,4581.43,4579.58,4581.43,0.0,426.0,12.0
2026-05-29 15:32:00,4581.27,4583.19,4580.63,4583.09,0.0,444.0,12.0
2026-05-29 15:33:00,4583.09,4583.35,4581.16,4581.35,0.0,427.0,12.0
2026-05-29 15:34:00,4581.32,4581.83,4578.36,4578.36,0.0,455.0,12.0
2026-05-29 15:35:00,4578.34,4579.77,4577.8,4577.98,0.0,471.0,12.0
2026-05-29 15:36:00,4578.01,4580.69,4577.74,4580.64,0.0,403.0,12.0
2026-05-29 15:37:00,4580.76,4580.85,4571.89,4573.71,0.0,378.0,15.0
2026-05-29 15:38:00,4573.58,4574.97,4572.36,4573.31,0.0,541.0,12.0
2026-05-29 15:39:00,4573.3,4575.6,4572.76,4573.1,0.0,460.0,12.0
2026-05-29 15:40:00,4573.11,4574.83,4572.1,4574.52,0.0,502.0,12.0
2026-05-29 15:41:00,4574.54,4575.29,4564.51,4565.22,0.0,586.0,12.0
2026-05-29 15:42:00,4565.22,4566.1,4563.07,4563.66,0.0,597.0,19.0
2026-05-29 15:43:00,4563.62,4564.89,4561.39,4563.87,0.0,533.0,15.0
2026-05-29 15:44:00,4563.8,4566.93,4562.4,4566.66,0.0,494.0,12.0
2026-05-29 15:45:00,4566.66,4568.63,4565.45,4568.59,0.0,468.0,14.0
2026-05-29 15:46:00,4568.66,4569.31,4564.72,4565.4,0.0,500.0,12.0
2026-05-29 15:47:00,4565.4,4565.4,4560.52,4561.8,0.0,542.0,13.0
2026-05-29 15:48:00,4561.79,4563.04,4557.58,4560.22,0.0,564.0,10.0
2026-05-29 15:49:00,4560.22,4565.06,4559.91,4564.9,0.0,534.0,12.0
2026-05-29 15:50:00,4565.03,4566.32,4563.27,4564.28,0.0,510.0,12.0
2026-05-29 15:51:00,4564.28,4568.92,4564.28,4568.45,0.0,424.0,12.0
2026-05-29 15:52:00,4568.45,4568.77,4567.28,4568.33,0.0,442.0,12.0
2026-05-29 15:53:00,4568.28,4569.46,4567.69,4568.89,0.0,413.0,12.0
2026-05-29 15:54:00,4568.9,4570.6,4568.42,4569.12,0.0,424.0,12.0
2026-05-29 15:55:00,4569.1,4570.08,4568.29,4570.08,0.0,431.0,12.0
2026-05-29 15:56:00,4570.08,4570.66,4568.79,4570.32,0.0,388.0,12.0
