time,open,high,low,close,volume,tick_volume,spread
2026-05-29 12:35:00,1.1644700000000001,1.16455,1.16443,1.16452,0.0,101.0,0.0
2026-05-29 12:36:00,1.16452,1.1646,1.16445,1.1645699999999999,0.0,74.0,0.0
2026-05-29 12:37:00,1.1645699999999999,1.1647,1.1645699999999999,1.16463,0.0,78.0,0.0
2026-05-29 12:38:00,1.16463,1.16469,1.1645699999999999,1.16459,0.0,77.0,0.0
2026-05-29 12:39:00,1.16459,1.16459,1.16446,1.1645,0.0,97.0,0.0
2026-05-29 12:40:00,1.1645,1.16456,1.16442,1.16452,0.0,81.0,0.0
2026-05-29 12:41:00,1.16452,1.16458,1.16448,1.16452,0.0,64.0,0.0
2026-05-29 12:42:00,1.16452,1.16458,1.1645,1.16456,0.0,99.0,0.0
2026-05-29 12:43:00,1.16456,1.16459,1.16443,1.16454,0.0,107.0,0.0
2026-05-29 12:44:00,1.16454,1.16458,1.1644700000000001,1.16453,0.0,100.0,0.0
2026-05-29 12:45:00,1.16453,1.16453,1.16444,1.16445,0.0,86.0,0.0
2026-05-29 12:46:00,1.16445,1.16459,1.16439,1.16456,0.0,96.0,0.0
2026-05-29 12:47:00,1.16455,1.16462,1.1644700000000001,1.1646,0.0,102.0,0.0
2026-05-29 12:48:00,1.1646,1.1646,1.16451,1.16453,0.0,82.0,0.0
2026-05-29 12:49:00,1.16454,1.16463,1.16453,1.16462,0.0,92.0,0.0
2026-05-29 12:50:00,1.16462,1.16463,1.16455,1.1645699999999999,0.0,114.0,0.0
2026-05-29 12:51:00,1.1645699999999999,1.16466,1.16455,1.16456,0.0,109.0,0.0
2026-05-29 12:52:00,1.16454,1.16477,1.16449,1.16451,0.0,169.0,0.0
2026-05-29 12:53:00,1.16451,1.16456,1.16449,1.16452,0.0,133.0,0.0
2026-05-29 12:54:00,1.16453,1.16463,1.16449,1.16452,0.0,97.0,0.0
2026-05-29 12:55:00,1.16452,1.16459,1.16446,1.16455,0.0,129.0,0.0
2026-05-29 12:56:00,1.16455,1.1645699999999999,1.16452,1.16454,0.0,44.0,0.0
2026-05-29 12:57:00,1.16454,1.16473,1.16454,1.16469,0.0,140.0,0.0
2026-05-29 12:58:00,1.16469,1.16477,1.16464,1.16475,0.0,94.0,0.0
2026-05-29 12:59:00,1.16475,1.16492,1.16475,1.16489,0.0,124.0,0.0
2026-05-29 13:00:00,1.16489,1.16494,1.1647,1.16472,0.0,165.0,0.0
2026-05-29 13:01:00,1.16473,1.16482,1.16466,1.1648,0.0,131.0,0.0
2026-05-29 13:02:00,1.1648,1.16483,1.16471,1.16471,0.0,112.0,0.0
2026-05-29 13:03:00,1.16471,1.16482,1.16469,1.16474,0.0,131.0,0.0
2026-05-29 13:04:00,1.16474,1.1649,1.16474,1.16486,0.0,87.0,0.0
2026-05-29 13:05:00,1.16486,1.16493,1.16479,1.1648,0.0,95.0,0.0
2026-05-29 13:06:00,1.1648,1.16483,1.16466,1.16471,0.0,96.0,0.0
2026-05-29 13:07:00,1.1647,1.1648100000000001,1.16465,1.16477,0.0,113.0,0.0
2026-05-29 13:08:00,1.16478,1.16479,1.1647,1.16476,0.0,112.0,0.0
2026-05-29 13:09:00,1.16476,1.16478,1.16467,1.16468,0.0,98.0,0.0
2026-05-29 13:10:00,1.16468,1.16475,1.16465,1.16471,0.0,118.0,0.0
2026-05-29 13:11:00,1.1647,1.16478,1.16465,1.16476,0.0,127.0,0.0
2026-05-29 13:12:00,1.16474,1.16485,1.16471,1.16482,0.0,152.0,0.0
2026-05-29 13:13:00,1.1648100000000001,1.16492,1.16477,1.16478,0.0,126.0,0.0
2026-05-29 13:14:00,1.16478,1.16483,1.16471,1.16475,0.0,92.0,0.0
2026-05-29 13:15:00,1.16476,1.1649,1.16475,1.1649,0.0,83.0,0.0
2026-05-29 13:16:00,1.16491,1.16502,1.16486,1.16498,0.0,111.0,0.0
2026-05-29 13:17:00,1.16498,1.16504,1.16493,1.16497,0.0,108.0,0.0
2026-05-29 13:18:00,1.16497,1.16502,1.16492,1.16494,0.0,90.0,0.0
2026-05-29 13:19:00,1.16494,1.16501,1.1649,1.16501,0.0,76.0,0.0
2026-05-29 13:20:00,1.165,1.16503,1.16491,1.16499,0.0,131.0,0.0
2026-05-29 13:21:00,1.16499,1.16531,1.16498,1.16528,0.0,100.0,0.0
2026-05-29 13:22:00,1.16528,1.16528,1.16506,1.16506,0.0,123.0,0.0
2026-05-29 13:23:00,1.16507,1.16513,1.16495,1.16499,0.0,104.0,0.0
2026-05-29 13:24:00,1.16497,1.16501,1.1648399999999999,1.1649,0.0,108.0,0.0
2026-05-29 13:25:00,1.1649,1.1650800000000001,1.16488,1.16505,0.0,136.0,0.0
2026-05-29 13:26:00,1.16502,1.16502,1.16495,1.16501,0.0,82.0,0.0
2026-05-29 13:27:00,1.16501,1.16504,1.16496,1.16497,0.0,101.0,0.0
2026-05-29 13:28:00,1.16497,1.16497,1.16486,1.16492,0.0,146.0,0.0
2026-05-29 13:29:00,1.16492,1.16501,1.1649,1.165,0.0,106.0,0.0
2026-05-29 13:30:00,1.165,1.16507,1.1649,1.16502,0.0,158.0,0.0
2026-05-29 13:31:00,1.16502,1.16513,1.165,1.16505,0.0,170.0,0.0
2026-05-29 13:32:00,1.16506,1.16512,1.16494,1.16507,0.0,157.0,0.0
2026-05-29 13:33:00,1.16506,1.16522,1.16499,1.1652,0.0,150.0,0.0
2026-05-29 13:34:00,1.1652,1.16524,1.16505,1.16516,0.0,113.0,0.0
2026-05-29 13:35:00,1.16516,1.1651799999999999,1.16503,1.16515,0.0,113.0,0.0
2026-05-29 13:36:00,1.16515,1.16515,1.16503,1.16506,0.0,101.0,0.0
2026-05-29 13:37:00,1.16505,1.16517,1.16504,1.1651,0.0,105.0,0.0
2026-05-29 13:38:00,1.1651,1.16512,1.1650800000000001,1.16511,0.0,81.0,0.0
2026-05-29 13:39:00,1.16511,1.16511,1.1649,1.16494,0.0,123.0,0.0
2026-05-29 13:40:00,1.16494,1.16509,1.16491,1.16507,0.0,81.0,0.0
2026-05-29 13:41:00,1.16507,1.16515,1.16501,1.16506,0.0,119.0,0.0
2026-05-29 13:42:00,1.16507,1.16507,1.16479,1.16486,0.0,125.0,0.0
2026-05-29 13:43:00,1.16485,1.16499,1.16482,1.16491,0.0,160.0,0.0
2026-05-29 13:44:00,1.16492,1.1651,1.1649,1.1650800000000001,0.0,107.0,0.0
2026-05-29 13:45:00,1.1650800000000001,1.16512,1.16495,1.16509,0.0,101.0,0.0
2026-05-29 13:46:00,1.1650800000000001,1.16513,1.16495,1.16498,0.0,113.0,0.0
2026-05-29 13:47:00,1.16499,1.16501,1.1648399999999999,1.1648399999999999,0.0,152.0,0.0
2026-05-29 13:48:00,1.16483,1.16498,1.16483,1.16498,0.0,148.0,0.0
2026-05-29 13:49:00,1.16498,1.16498,1.16486,1.16489,0.0,137.0,0.0
2026-05-29 13:50:00,1.16489,1.16492,1.1648399999999999,1.1649,0.0,148.0,0.0
2026-05-29 13:51:00,1.1649,1.16494,1.16461,1.16467,0.0,149.0,0.0
