time,open,high,low,close,volume,tick_volume,spread
2026-05-28 11:33:00,1.16084,1.161,1.16078,1.16098,0.0,87.0,0.0
2026-05-28 11:34:00,1.16098,1.16109,1.16095,1.16107,0.0,57.0,0.0
2026-05-28 11:35:00,1.16107,1.1611,1.16099,1.16102,0.0,69.0,0.0
2026-05-28 11:36:00,1.16102,1.16109,1.16102,1.16107,0.0,38.0,0.0
2026-05-28 11:37:00,1.16107,1.16116,1.16105,1.16111,0.0,76.0,0.0
2026-05-28 11:38:00,1.16111,1.16113,1.16102,1.16107,0.0,62.0,0.0
2026-05-28 11:39:00,1.1610800000000001,1.1611,1.16099,1.1611,0.0,66.0,0.0
2026-05-28 11:40:00,1.1611,1.1611,1.16099,1.16109,0.0,50.0,0.0
2026-05-28 11:41:00,1.16109,1.16116,1.16107,1.16112,0.0,61.0,0.0
2026-05-28 11:42:00,1.16113,1.1611799999999999,1.16107,1.1611799999999999,0.0,79.0,0.0
2026-05-28 11:43:00,1.1611799999999999,1.16119,1.16116,1.16117,0.0,35.0,0.0
2026-05-28 11:44:00,1.16117,1.16119,1.16112,1.16114,0.0,57.0,0.0
2026-05-28 11:45:00,1.16113,1.16117,1.16105,1.16116,0.0,56.0,0.0
2026-05-28 11:46:00,1.16116,1.16119,1.16113,1.16116,0.0,63.0,0.0
2026-05-28 11:47:00,1.16116,1.16119,1.16111,1.16117,0.0,65.0,0.0
2026-05-28 11:48:00,1.16119,1.16128,1.16117,1.16122,0.0,78.0,0.0
2026-05-28 11:49:00,1.16122,1.16124,1.16106,1.16106,0.0,124.0,0.0
2026-05-28 11:50:00,1.16107,1.16114,1.16104,1.16113,0.0,77.0,0.0
2026-05-28 11:51:00,1.16113,1.16124,1.16111,1.16124,0.0,92.0,0.0
2026-05-28 11:52:00,1.16122,1.16129,1.16116,1.16127,0.0,94.0,0.0
2026-05-28 11:53:00,1.16127,1.16148,1.16123,1.16145,0.0,128.0,0.0
2026-05-28 11:54:00,1.16145,1.16184,1.1614200000000001,1.16184,0.0,154.0,0.0
2026-05-28 11:55:00,1.16184,1.162,1.1617,1.16198,0.0,152.0,0.0
2026-05-28 11:56:00,1.16198,1.16223,1.16191,1.16219,0.0,138.0,0.0
2026-05-28 11:57:00,1.16219,1.16229,1.16215,1.16219,0.0,148.0,0.0
2026-05-28 11:58:00,1.16219,1.16222,1.16201,1.16211,0.0,159.0,0.0
2026-05-28 11:59:00,1.16212,1.16212,1.16164,1.1617,0.0,163.0,0.0
2026-05-28 12:00:00,1.1617,1.16178,1.16164,1.16172,0.0,129.0,0.0
2026-05-28 12:01:00,1.16172,1.16185,1.16168,1.16184,0.0,108.0,0.0
