time,open,high,low,close,volume,tick_volume,spread
2026-05-29 00:00:00,1.16524,1.16537,1.16522,1.16532,0.0,65.0,0.0
2026-05-29 00:01:00,1.16532,1.16537,1.16529,1.16531,0.0,70.0,0.0
2026-05-29 00:02:00,1.16531,1.16533,1.16523,1.16525,0.0,62.0,0.0
2026-05-29 00:03:00,1.16525,1.16535,1.16523,1.16531,0.0,61.0,0.0
2026-05-29 00:04:00,1.16531,1.16543,1.1653,1.16541,0.0,80.0,0.0
2026-05-29 00:05:00,1.16541,1.16547,1.1654,1.16546,0.0,59.0,0.0
2026-05-29 00:06:00,1.16546,1.16548,1.16541,1.16544,0.0,56.0,0.0
2026-05-29 00:07:00,1.16544,1.16545,1.16535,1.16539,0.0,65.0,0.0
2026-05-29 00:08:00,1.16539,1.16539,1.16536,1.16538,0.0,39.0,0.0
2026-05-29 00:09:00,1.16538,1.16538,1.16526,1.16528,0.0,93.0,0.0
2026-05-29 00:10:00,1.16528,1.16533,1.16522,1.16529,0.0,71.0,0.0
2026-05-29 00:11:00,1.16529,1.16533,1.16527,1.1653,0.0,65.0,0.0
2026-05-29 00:12:00,1.1653,1.16537,1.16525,1.16536,0.0,71.0,0.0
2026-05-29 00:13:00,1.16536,1.16537,1.16533,1.16536,0.0,49.0,0.0
2026-05-29 00:14:00,1.16536,1.16537,1.16534,1.16536,0.0,54.0,0.0
2026-05-29 00:15:00,1.16536,1.16536,1.16522,1.16528,0.0,73.0,0.0
2026-05-29 00:16:00,1.16529,1.1654,1.16527,1.16537,0.0,50.0,0.0
2026-05-29 00:17:00,1.16537,1.16538,1.1653,1.16531,0.0,68.0,0.0
2026-05-29 00:18:00,1.16532,1.16539,1.16531,1.16539,0.0,78.0,0.0
2026-05-29 00:19:00,1.16539,1.16545,1.16538,1.16543,0.0,66.0,0.0
2026-05-29 00:20:00,1.16543,1.16556,1.16543,1.1655,0.0,57.0,0.0
2026-05-29 00:21:00,1.1655,1.1655,1.16545,1.16548,0.0,38.0,0.0
2026-05-29 00:22:00,1.16548,1.16549,1.16544,1.16547,0.0,26.0,0.0
2026-05-29 00:23:00,1.16547,1.16548,1.16545,1.16547,0.0,19.0,0.0
2026-05-29 00:24:00,1.16547,1.16547,1.16541,1.16543,0.0,45.0,0.0
2026-05-29 00:25:00,1.16543,1.16544,1.16534,1.1654,0.0,71.0,0.0
2026-05-29 00:26:00,1.1654,1.16552,1.16539,1.16549,0.0,102.0,0.0
2026-05-29 00:27:00,1.16549,1.1655,1.1654200000000001,1.16545,0.0,50.0,0.0
2026-05-29 00:28:00,1.16545,1.16547,1.16536,1.16538,0.0,46.0,0.0
2026-05-29 00:29:00,1.1654,1.1654200000000001,1.16538,1.16539,0.0,73.0,0.0
2026-05-29 00:30:00,1.16539,1.1654,1.16533,1.16535,0.0,65.0,0.0
2026-05-29 00:31:00,1.16535,1.16535,1.16525,1.16527,0.0,68.0,0.0
2026-05-29 00:32:00,1.16527,1.1653,1.1652,1.16523,0.0,58.0,0.0
2026-05-29 00:33:00,1.16523,1.16527,1.16521,1.16524,0.0,65.0,0.0
2026-05-29 00:34:00,1.16524,1.16524,1.165,1.16503,0.0,69.0,0.0
2026-05-29 00:35:00,1.16503,1.1651,1.16502,1.16509,0.0,36.0,0.0
2026-05-29 00:36:00,1.16509,1.1651,1.165,1.16507,0.0,77.0,0.0
2026-05-29 00:37:00,1.16507,1.16511,1.16504,1.16507,0.0,66.0,0.0
2026-05-29 00:38:00,1.16507,1.16507,1.16499,1.165,0.0,53.0,0.0
2026-05-29 00:39:00,1.16499,1.16507,1.16497,1.16502,0.0,48.0,0.0
2026-05-29 00:40:00,1.16502,1.16506,1.16501,1.16502,0.0,46.0,0.0
2026-05-29 00:41:00,1.16502,1.16503,1.165,1.16503,0.0,51.0,0.0
2026-05-29 00:42:00,1.16502,1.16511,1.16502,1.1651,0.0,67.0,0.0
2026-05-29 00:43:00,1.1651,1.16515,1.1651,1.16513,0.0,44.0,0.0
2026-05-29 00:44:00,1.16513,1.1651799999999999,1.16512,1.16517,0.0,63.0,0.0
2026-05-29 00:45:00,1.16517,1.1651799999999999,1.16509,1.16512,0.0,56.0,0.0
2026-05-29 00:46:00,1.16513,1.16513,1.16509,1.16512,0.0,62.0,0.0
2026-05-29 00:47:00,1.16511,1.16512,1.16505,1.1650800000000001,0.0,63.0,0.0
2026-05-29 00:48:00,1.16509,1.16513,1.16509,1.16512,0.0,46.0,0.0
2026-05-29 00:49:00,1.16512,1.1651799999999999,1.16512,1.16514,0.0,54.0,0.0
2026-05-29 00:50:00,1.16514,1.16517,1.16512,1.16513,0.0,64.0,0.0
2026-05-29 00:51:00,1.16513,1.16517,1.1650800000000001,1.16517,0.0,78.0,0.0
2026-05-29 00:52:00,1.16517,1.16522,1.16513,1.16515,0.0,85.0,0.0
2026-05-29 00:53:00,1.16515,1.1651799999999999,1.1650800000000001,1.16513,0.0,92.0,0.0
2026-05-29 00:54:00,1.16513,1.16515,1.165,1.16501,0.0,43.0,0.0
2026-05-29 00:55:00,1.16501,1.16504,1.1648100000000001,1.16482,0.0,92.0,0.0
2026-05-29 00:56:00,1.16482,1.1648399999999999,1.16479,1.1648,0.0,36.0,0.0
2026-05-29 00:57:00,1.1648,1.1648100000000001,1.16474,1.16477,0.0,44.0,0.0
2026-05-29 00:58:00,1.16477,1.16483,1.16475,1.16482,0.0,65.0,0.0
2026-05-29 00:59:00,1.1648100000000001,1.1649,1.1648100000000001,1.16486,0.0,67.0,0.0
2026-05-29 01:00:00,1.16487,1.16503,1.16487,1.16497,0.0,117.0,0.0
2026-05-29 01:01:00,1.16496,1.16503,1.16491,1.16494,0.0,75.0,0.0
2026-05-29 01:02:00,1.16494,1.16496,1.16487,1.16488,0.0,34.0,0.0
2026-05-29 01:03:00,1.16488,1.16489,1.16478,1.1648399999999999,0.0,65.0,0.0
2026-05-29 01:04:00,1.1648399999999999,1.16494,1.1648399999999999,1.16493,0.0,55.0,0.0
2026-05-29 01:05:00,1.16493,1.16501,1.1649,1.165,0.0,66.0,0.0
2026-05-29 01:06:00,1.165,1.16504,1.16497,1.16504,0.0,44.0,0.0
2026-05-29 01:07:00,1.16503,1.16505,1.16494,1.16498,0.0,69.0,0.0
2026-05-29 01:08:00,1.16496,1.1651799999999999,1.16495,1.16517,0.0,63.0,0.0
2026-05-29 01:09:00,1.16517,1.16539,1.16516,1.16536,0.0,79.0,0.0
2026-05-29 01:10:00,1.16536,1.16552,1.16535,1.1654,0.0,119.0,0.0
2026-05-29 01:11:00,1.1654,1.16546,1.16538,1.1654,0.0,68.0,0.0
2026-05-29 01:12:00,1.1654,1.1656,1.1654,1.16553,0.0,89.0,0.0
2026-05-29 01:13:00,1.16554,1.16558,1.16549,1.1655,0.0,58.0,0.0
2026-05-29 01:14:00,1.1655,1.16554,1.16546,1.16553,0.0,52.0,0.0
2026-05-29 01:15:00,1.16553,1.16565,1.16548,1.16562,0.0,129.0,0.0
2026-05-29 01:16:00,1.16561,1.16562,1.16553,1.16556,0.0,55.0,0.0
2026-05-29 01:17:00,1.16556,1.16557,1.16546,1.16551,0.0,53.0,0.0
2026-05-29 01:18:00,1.16551,1.16561,1.16543,1.16556,0.0,67.0,0.0
2026-05-29 01:19:00,1.16556,1.16561,1.16555,1.16556,0.0,59.0,0.0
2026-05-29 01:20:00,1.16556,1.16563,1.16554,1.16562,0.0,71.0,0.0
2026-05-29 01:21:00,1.16562,1.16567,1.16559,1.1656,0.0,83.0,0.0
2026-05-29 01:22:00,1.16559,1.16564,1.16555,1.16555,0.0,72.0,0.0
2026-05-29 01:23:00,1.16555,1.16563,1.16546,1.16556,0.0,83.0,0.0
2026-05-29 01:24:00,1.16556,1.16557,1.1655,1.16553,0.0,64.0,0.0
2026-05-29 01:25:00,1.16553,1.16555,1.16548,1.16549,0.0,78.0,0.0
2026-05-29 01:26:00,1.16548,1.16554,1.16547,1.16551,0.0,71.0,0.0
2026-05-29 01:27:00,1.16551,1.16559,1.16551,1.16558,0.0,81.0,0.0
2026-05-29 01:28:00,1.16558,1.16558,1.1654200000000001,1.16543,0.0,70.0,0.0
2026-05-29 01:29:00,1.16544,1.16549,1.16535,1.16539,0.0,57.0,0.0
2026-05-29 01:30:00,1.16537,1.1654200000000001,1.16524,1.16531,0.0,102.0,0.0
2026-05-29 01:31:00,1.16531,1.16531,1.16526,1.16526,0.0,51.0,0.0
2026-05-29 01:32:00,1.16528,1.16536,1.16522,1.1653,0.0,86.0,0.0
2026-05-29 01:33:00,1.1653,1.16533,1.16522,1.16522,0.0,81.0,0.0
2026-05-29 01:34:00,1.16522,1.16523,1.16514,1.16516,0.0,69.0,0.0
2026-05-29 01:35:00,1.16515,1.16522,1.16514,1.16515,0.0,75.0,0.0
2026-05-29 01:36:00,1.16515,1.1651799999999999,1.1650800000000001,1.16509,0.0,69.0,0.0
2026-05-29 01:37:00,1.16509,1.16514,1.16509,1.16511,0.0,65.0,0.0
2026-05-29 01:38:00,1.16511,1.16512,1.16509,1.16511,0.0,35.0,0.0
2026-05-29 01:39:00,1.16511,1.16511,1.16494,1.165,0.0,69.0,0.0
2026-05-29 01:40:00,1.165,1.16507,1.16499,1.16505,0.0,150.0,0.0
2026-05-29 01:41:00,1.16504,1.16511,1.16503,1.16505,0.0,87.0,0.0
2026-05-29 01:42:00,1.16504,1.16512,1.16492,1.16512,0.0,60.0,0.0
2026-05-29 01:43:00,1.16512,1.16513,1.165,1.16502,0.0,77.0,0.0
2026-05-29 01:44:00,1.16502,1.16502,1.16495,1.16495,0.0,33.0,0.0
2026-05-29 01:45:00,1.16496,1.16496,1.16479,1.16485,0.0,89.0,0.0
2026-05-29 01:46:00,1.16485,1.16488,1.16467,1.16469,0.0,87.0,0.0
2026-05-29 01:47:00,1.16469,1.16476,1.16464,1.16465,0.0,86.0,0.0
2026-05-29 01:48:00,1.16465,1.16474,1.1646,1.16466,0.0,87.0,0.0
2026-05-29 01:49:00,1.16466,1.16468,1.16453,1.16468,0.0,107.0,0.0
2026-05-29 01:50:00,1.16468,1.1647,1.1646,1.16461,0.0,100.0,0.0
2026-05-29 01:51:00,1.1646,1.16476,1.16459,1.16468,0.0,99.0,0.0
2026-05-29 01:52:00,1.16469,1.16471,1.16458,1.16459,0.0,64.0,0.0
2026-05-29 01:53:00,1.16459,1.16462,1.16454,1.16456,0.0,102.0,0.0
2026-05-29 01:54:00,1.16456,1.16459,1.16454,1.16454,0.0,115.0,0.0
2026-05-29 01:55:00,1.16456,1.16469,1.16453,1.16453,0.0,86.0,0.0
2026-05-29 01:56:00,1.16453,1.16456,1.16435,1.1644,0.0,129.0,0.0
2026-05-29 01:57:00,1.1644,1.16448,1.16439,1.16442,0.0,64.0,0.0
2026-05-29 01:58:00,1.16442,1.16442,1.16433,1.16436,0.0,73.0,0.0
2026-05-29 01:59:00,1.16436,1.16452,1.16436,1.16446,0.0,60.0,0.0
2026-05-29 02:00:00,1.16446,1.16461,1.16446,1.16451,0.0,112.0,0.0
2026-05-29 02:01:00,1.16451,1.1645699999999999,1.16442,1.1644700000000001,0.0,72.0,0.0
2026-05-29 02:02:00,1.16448,1.1645,1.16434,1.16444,0.0,108.0,0.0
2026-05-29 02:03:00,1.16444,1.1645,1.1644,1.16443,0.0,86.0,0.0
2026-05-29 02:04:00,1.16443,1.16448,1.16442,1.16445,0.0,104.0,0.0
2026-05-29 02:05:00,1.16444,1.16464,1.16437,1.16463,0.0,102.0,0.0
2026-05-29 02:06:00,1.16463,1.16463,1.1644700000000001,1.1644700000000001,0.0,42.0,0.0
2026-05-29 02:07:00,1.1644700000000001,1.16448,1.16441,1.1644700000000001,0.0,44.0,0.0
2026-05-29 02:08:00,1.1644700000000001,1.16448,1.16442,1.1644700000000001,0.0,30.0,0.0
2026-05-29 02:09:00,1.16446,1.16449,1.16442,1.16445,0.0,82.0,0.0
2026-05-29 02:10:00,1.1644700000000001,1.16462,1.16444,1.16455,0.0,93.0,0.0
2026-05-29 02:11:00,1.16455,1.16467,1.16455,1.16466,0.0,77.0,0.0
2026-05-29 02:12:00,1.16466,1.16469,1.16464,1.16467,0.0,46.0,0.0
2026-05-29 02:13:00,1.16467,1.16469,1.16465,1.16466,0.0,89.0,0.0
2026-05-29 02:14:00,1.16466,1.16476,1.16464,1.16472,0.0,72.0,0.0
2026-05-29 02:15:00,1.16474,1.16476,1.16469,1.16472,0.0,78.0,0.0
2026-05-29 02:16:00,1.16472,1.16474,1.16469,1.16472,0.0,70.0,0.0
2026-05-29 02:17:00,1.16472,1.16478,1.16469,1.16476,0.0,45.0,0.0
2026-05-29 02:18:00,1.16476,1.16477,1.16467,1.16471,0.0,43.0,0.0
2026-05-29 02:19:00,1.16472,1.16472,1.16468,1.16468,0.0,37.0,0.0
2026-05-29 02:20:00,1.16468,1.16474,1.16465,1.16468,0.0,54.0,0.0
2026-05-29 02:21:00,1.16467,1.16472,1.16467,1.16471,0.0,63.0,0.0
2026-05-29 02:22:00,1.16472,1.16479,1.1647,1.16475,0.0,44.0,0.0
2026-05-29 02:23:00,1.16475,1.16476,1.16467,1.16471,0.0,49.0,0.0
2026-05-29 02:24:00,1.16471,1.16473,1.16468,1.16468,0.0,24.0,0.0
2026-05-29 02:25:00,1.16468,1.16468,1.16463,1.16464,0.0,136.0,0.0
2026-05-29 02:26:00,1.16464,1.16466,1.1646,1.1646,0.0,43.0,0.0
2026-05-29 02:27:00,1.16461,1.16463,1.1645699999999999,1.16461,0.0,39.0,0.0
2026-05-29 02:28:00,1.16463,1.16468,1.16461,1.16462,0.0,97.0,0.0
2026-05-29 02:29:00,1.16462,1.16467,1.16462,1.16465,0.0,72.0,0.0
2026-05-29 02:30:00,1.16465,1.16466,1.16459,1.16462,0.0,33.0,0.0
2026-05-29 02:31:00,1.16462,1.16464,1.16458,1.16458,0.0,34.0,0.0
2026-05-29 02:32:00,1.16459,1.16473,1.1645699999999999,1.16472,0.0,50.0,0.0
2026-05-29 02:33:00,1.16472,1.16476,1.16468,1.16473,0.0,35.0,0.0
2026-05-29 02:34:00,1.16473,1.16476,1.16471,1.16475,0.0,45.0,0.0
2026-05-29 02:35:00,1.16475,1.16478,1.16471,1.16472,0.0,27.0,0.0
2026-05-29 02:36:00,1.16472,1.16473,1.1647,1.16473,0.0,27.0,0.0
2026-05-29 02:37:00,1.16473,1.16474,1.16468,1.16472,0.0,34.0,0.0
2026-05-29 02:38:00,1.16472,1.16485,1.16472,1.16485,0.0,29.0,0.0
2026-05-29 02:39:00,1.16485,1.16485,1.1648100000000001,1.16482,0.0,18.0,0.0
2026-05-29 02:40:00,1.16482,1.16489,1.16482,1.16488,0.0,34.0,0.0
2026-05-29 02:41:00,1.16487,1.16493,1.16487,1.16488,0.0,44.0,0.0
2026-05-29 02:42:00,1.16488,1.16492,1.16485,1.16492,0.0,35.0,0.0
2026-05-29 02:43:00,1.16493,1.16493,1.16487,1.16487,0.0,14.0,0.0
2026-05-29 02:44:00,1.16487,1.16488,1.16483,1.16486,0.0,40.0,0.0
2026-05-29 02:45:00,1.16485,1.16494,1.1648399999999999,1.16491,0.0,50.0,0.0
2026-05-29 02:46:00,1.16491,1.16491,1.16486,1.16489,0.0,38.0,0.0
2026-05-29 02:47:00,1.16488,1.16489,1.1648,1.16483,0.0,63.0,0.0
2026-05-29 02:48:00,1.16483,1.16483,1.16475,1.16482,0.0,55.0,0.0
2026-05-29 02:49:00,1.1648,1.16483,1.16475,1.16476,0.0,67.0,0.0
2026-05-29 02:50:00,1.16476,1.16478,1.16471,1.16474,0.0,52.0,0.0
2026-05-29 02:51:00,1.16474,1.16476,1.16471,1.16472,0.0,48.0,0.0
2026-05-29 02:52:00,1.16471,1.16472,1.16466,1.1647,0.0,43.0,0.0
2026-05-29 02:53:00,1.1647,1.16471,1.16466,1.16467,0.0,33.0,0.0
2026-05-29 02:54:00,1.16467,1.16467,1.16456,1.16458,0.0,39.0,0.0
2026-05-29 02:55:00,1.1646,1.16461,1.16454,1.1645699999999999,0.0,52.0,0.0
2026-05-29 02:56:00,1.16458,1.1646,1.16453,1.16458,0.0,59.0,0.0
2026-05-29 02:57:00,1.1646,1.16462,1.16454,1.16458,0.0,83.0,0.0
2026-05-29 02:58:00,1.16458,1.16459,1.16448,1.16449,0.0,40.0,0.0
2026-05-29 02:59:00,1.16449,1.16454,1.1644700000000001,1.16448,0.0,87.0,0.0
2026-05-29 03:00:00,1.16448,1.16452,1.16443,1.16446,0.0,97.0,0.0
2026-05-29 03:01:00,1.16446,1.16446,1.1644,1.16442,0.0,18.0,0.0
2026-05-29 03:02:00,1.16442,1.16442,1.16422,1.16422,0.0,81.0,0.0
2026-05-29 03:03:00,1.16422,1.16428,1.1642000000000001,1.16425,0.0,52.0,0.0
2026-05-29 03:04:00,1.1642299999999999,1.16438,1.1642299999999999,1.16437,0.0,64.0,0.0
2026-05-29 03:05:00,1.16438,1.16439,1.16427,1.16427,0.0,63.0,0.0
2026-05-29 03:06:00,1.16426,1.16429,1.16424,1.16426,0.0,33.0,0.0
2026-05-29 03:07:00,1.16426,1.16433,1.1642000000000001,1.16432,0.0,44.0,0.0
2026-05-29 03:08:00,1.1643,1.16432,1.1642299999999999,1.1642299999999999,0.0,36.0,0.0
2026-05-29 03:09:00,1.1642299999999999,1.16424,1.16416,1.16418,0.0,39.0,0.0
2026-05-29 03:10:00,1.16418,1.16418,1.16402,1.16406,0.0,86.0,0.0
2026-05-29 03:11:00,1.16406,1.16409,1.16403,1.16405,0.0,92.0,0.0
2026-05-29 03:12:00,1.16405,1.16413,1.16404,1.16409,0.0,52.0,0.0
2026-05-29 03:13:00,1.16409,1.16416,1.16404,1.16413,0.0,44.0,0.0
2026-05-29 03:14:00,1.16413,1.16415,1.16406,1.16406,0.0,42.0,0.0
2026-05-29 03:15:00,1.16406,1.16412,1.16406,1.16408,0.0,87.0,0.0
2026-05-29 03:16:00,1.16409,1.1641,1.16407,1.16409,0.0,40.0,0.0
2026-05-29 03:17:00,1.1641,1.1641,1.16401,1.16403,0.0,40.0,0.0
2026-05-29 03:18:00,1.16403,1.16414,1.16398,1.16413,0.0,77.0,0.0
2026-05-29 03:19:00,1.16413,1.16414,1.16402,1.16408,0.0,55.0,0.0
2026-05-29 03:20:00,1.16408,1.16413,1.16405,1.16408,0.0,52.0,0.0
2026-05-29 03:21:00,1.16408,1.16414,1.16407,1.16411,0.0,45.0,0.0
2026-05-29 03:22:00,1.16411,1.16413,1.16404,1.16408,0.0,58.0,0.0
2026-05-29 03:23:00,1.16408,1.16414,1.16404,1.16414,0.0,65.0,0.0
2026-05-29 03:24:00,1.16414,1.16418,1.16411,1.16412,0.0,25.0,0.0
2026-05-29 03:25:00,1.16411,1.16413,1.16401,1.16406,0.0,50.0,0.0
2026-05-29 03:26:00,1.16406,1.16412,1.16404,1.16412,0.0,65.0,0.0
2026-05-29 03:27:00,1.16412,1.16413,1.16399,1.16401,0.0,40.0,0.0
2026-05-29 03:28:00,1.16401,1.16404,1.16399,1.16402,0.0,46.0,0.0
2026-05-29 03:29:00,1.16402,1.16412,1.16399,1.1641,0.0,66.0,0.0
2026-05-29 03:30:00,1.1641,1.16414,1.16406,1.16406,0.0,58.0,0.0
2026-05-29 03:31:00,1.16406,1.16412,1.16404,1.16412,0.0,46.0,0.0
2026-05-29 03:32:00,1.16412,1.16415,1.16402,1.16404,0.0,47.0,0.0
2026-05-29 03:33:00,1.16404,1.16405,1.16402,1.16405,0.0,20.0,0.0
2026-05-29 03:34:00,1.16405,1.16405,1.16398,1.164,0.0,45.0,0.0
2026-05-29 03:35:00,1.164,1.16403,1.16395,1.16398,0.0,58.0,0.0
2026-05-29 03:36:00,1.16399,1.16399,1.16382,1.16389,0.0,47.0,0.0
2026-05-29 03:37:00,1.16388,1.16391,1.16371,1.16375,0.0,59.0,0.0
2026-05-29 03:38:00,1.16375,1.16377,1.16365,1.16367,0.0,73.0,0.0
2026-05-29 03:39:00,1.16368,1.16376,1.16364,1.16375,0.0,45.0,0.0
2026-05-29 03:40:00,1.16374,1.16375,1.16366,1.16367,0.0,35.0,0.0
2026-05-29 03:41:00,1.16368,1.16368,1.16363,1.16367,0.0,66.0,0.0
2026-05-29 03:42:00,1.16367,1.16373,1.16366,1.1637,0.0,41.0,0.0
2026-05-29 03:43:00,1.16371,1.16378,1.1637,1.16374,0.0,49.0,0.0
2026-05-29 03:44:00,1.16374,1.1638600000000001,1.16374,1.16385,0.0,62.0,0.0
2026-05-29 03:45:00,1.1638600000000001,1.1638600000000001,1.16378,1.16379,0.0,28.0,0.0
2026-05-29 03:46:00,1.16378,1.16387,1.16376,1.1638600000000001,0.0,68.0,0.0
2026-05-29 03:47:00,1.1638600000000001,1.16392,1.16383,1.16389,0.0,50.0,0.0
2026-05-29 03:48:00,1.16389,1.16391,1.1638600000000001,1.16391,0.0,43.0,0.0
2026-05-29 03:49:00,1.16391,1.16391,1.16376,1.16377,0.0,43.0,0.0
2026-05-29 03:50:00,1.16377,1.16378,1.16375,1.16376,0.0,23.0,0.0
2026-05-29 03:51:00,1.16376,1.16381,1.16373,1.16376,0.0,38.0,0.0
2026-05-29 03:52:00,1.16378,1.16381,1.16363,1.16372,0.0,81.0,0.0
2026-05-29 03:53:00,1.16371,1.16378,1.16369,1.16377,0.0,78.0,0.0
2026-05-29 03:54:00,1.16377,1.16379,1.16374,1.16376,0.0,69.0,0.0
2026-05-29 03:55:00,1.16375,1.16377,1.16372,1.16373,0.0,62.0,0.0
2026-05-29 03:56:00,1.16374,1.16376,1.16365,1.1637,0.0,90.0,0.0
2026-05-29 03:57:00,1.1637,1.16371,1.16363,1.16365,0.0,39.0,0.0
2026-05-29 03:58:00,1.16365,1.16372,1.1636,1.16371,0.0,88.0,0.0
2026-05-29 03:59:00,1.16371,1.16374,1.16369,1.16372,0.0,47.0,0.0
2026-05-29 04:00:00,1.16372,1.16387,1.16369,1.16385,0.0,66.0,0.0
2026-05-29 04:01:00,1.16385,1.1639,1.16379,1.1638,0.0,71.0,0.0
2026-05-29 04:02:00,1.1638,1.16391,1.16379,1.16391,0.0,46.0,0.0
