time,open,high,low,close,volume,tick_volume,spread
2026-05-29 11:00:00,1.16431,1.16482,1.16395,1.16476,0.0,5273.0,0.0
2026-05-29 12:00:00,1.16477,1.16492,1.16415,1.16489,0.0,5852.0,0.0
2026-05-29 13:00:00,1.16489,1.16531,1.16449,1.16474,0.0,7316.0,0.0
2026-05-29 14:00:00,1.16475,1.16747,1.16404,1.16686,0.0,9837.0,0.0
2026-05-29 15:00:00,1.16686,1.16858,1.16672,1.16781,0.0,11679.0,0.0
2026-05-29 16:00:00,1.16781,1.16793,1.16667,1.16722,0.0,5836.0,0.0
2026-05-29 17:00:00,1.16722,1.1673499999999999,1.16622,1.16625,0.0,4332.0,0.0
2026-05-29 18:00:00,1.16624,1.16687,1.16607,1.16643,0.0,4680.0,0.0
2026-05-29 19:00:00,1.16642,1.16694,1.16638,1.16646,0.0,4041.0,0.0
2026-05-29 20:00:00,1.16646,1.1665,1.16595,1.16597,0.0,2984.0,0.0
